seed,T,k,avg_price,avg_profit,share_state_0.5_0.5,share_joint_consecutive_0.5,mode_pair,share_mode_pair,std_market,cycle_amp,jump_count_large,regime
869,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
870,500000,6,0.5000133333333333,0.125,0.99992,0.99992,"(np.float64(0.5), np.float64(0.5))",0.99992,0.0016666133324799723,0.25,2,monopoly_regime
871,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.666667), np.float64(0.166667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
872,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
873,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
874,500000,6,0.5833333333333333,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.25,0.1767766952966369,0.49999999999999994,49999,cycling/asymmetric
875,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
876,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
877,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(1.0), np.float64(0.166667))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
878,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
879,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
880,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
881,500000,6,0.4999766666666666,0.1249925,0.99988,0.99988,"(np.float64(0.5), np.float64(0.5))",0.99988,0.0028866570438638686,0.49999999999999994,2,monopoly_regime
882,500000,6,0.33334333333333327,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99996,0.0015811072069913535,0.24999999999999994,2,focal_equal_price
883,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
884,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
885,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
886,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
887,500000,6,0.4444533333333333,0.09259361111111111,0.0,0.0,"(np.float64(0.666667), np.float64(0.833333))",0.16668,0.19642035717081643,0.5833333333333334,16666,cycling/asymmetric
888,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
889,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
890,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
891,500000,6,0.16666666666666663,0.06944444444444443,0.0,0.0,"(np.float64(0.166667), np.float64(0.166667))",1.0,2.7755575615628914e-17,0.0,0,focal_equal_price
892,500000,6,0.50001,0.125,0.99996,0.99996,"(np.float64(0.5), np.float64(0.5))",0.99996,0.001581107206991354,0.25,2,monopoly_regime
893,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
894,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
895,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
896,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
897,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
898,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
899,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
900,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(1.0), np.float64(0.166667))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
901,500000,6,0.5833333333333333,0.09375,0.0,0.0,"(np.float64(1.0), np.float64(0.166667))",0.25,0.1767766952966369,0.49999999999999994,49999,cycling/asymmetric
902,500000,6,0.6666666666666665,0.11111111111111113,0.0,0.0,"(np.float64(0.666667), np.float64(0.666667))",1.0,1.1102230246251565e-16,0.0,0,focal_equal_price
903,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
904,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
905,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
906,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
907,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
908,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
909,500000,6,0.45833333333333326,0.11458333333333337,0.0,0.0,"(np.float64(0.666667), np.float64(0.333333))",0.25,0.09316949906249124,0.24999999999999994,0,cycling/asymmetric
910,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
911,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
912,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
913,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
914,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.666667), np.float64(0.166667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
915,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
916,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
917,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
918,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
919,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
920,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
921,500000,6,0.47221166666666664,0.09259166666666668,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.16668,0.22395349883774238,0.6666666666666666,24999,cycling/asymmetric
922,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
923,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
924,500000,6,0.33334,0.11110694444444447,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99992,0.0017480020340695003,0.5,3,focal_equal_price
925,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
926,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
927,500000,6,0.6666666666666665,0.11111111111111113,0.0,0.0,"(np.float64(0.666667), np.float64(0.666667))",1.0,1.1102230246251565e-16,0.0,0,focal_equal_price
928,500000,6,0.44444,0.09259250000000001,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.16668,0.19641658608398854,0.5833333333333334,16666,cycling/asymmetric
929,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.833333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
930,500000,6,0.44444666666666655,0.06944638888888889,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.16668,0.23894954009395183,0.7499999999999999,24999,cycling/asymmetric
931,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
932,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
933,500000,6,0.33334,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99996,0.0010540714713275694,0.16666666666666669,0,focal_equal_price
934,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
935,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
936,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
937,500000,6,0.33333,0.11110166666666668,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99986,0.0027888647630651916,0.6666666666666666,3,focal_equal_price
938,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
939,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
940,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
941,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(1.0))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
942,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
943,500000,6,0.33334333333333327,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99996,0.0015811072069913535,0.24999999999999994,2,focal_equal_price
944,500000,6,0.50001,0.125,0.99996,0.99996,"(np.float64(0.5), np.float64(0.5))",0.99996,0.001581107206991354,0.25,2,monopoly_regime
945,500000,6,0.49998,0.12499277777777779,0.9999,0.99988,"(np.float64(0.5), np.float64(0.5))",0.9999,0.0026351554877168913,0.49999999999999994,2,monopoly_regime
946,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
947,500000,6,0.375,0.09375,0.25,0.5,"(np.float64(0.5), np.float64(0.166667))",0.25,0.09316949906249124,0.25,0,cycling/asymmetric
948,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
949,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
950,500000,6,0.33333,0.11110583333333335,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.9999,0.0012909901454138044,0.3333333333333333,1,focal_equal_price
951,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(1.0))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
952,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
953,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
954,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
955,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
956,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
957,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
958,500000,6,0.49999,0.1249925,0.99988,0.99988,"(np.float64(0.5), np.float64(0.5))",0.99988,0.0029344524380386728,0.7499999999999999,3,monopoly_regime
959,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
960,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
961,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
962,500000,6,0.3333533333333333,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99994,0.002788795040474968,0.49999999999999994,2,focal_equal_price
963,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
964,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
965,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
966,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
967,500000,6,0.16669333333333333,0.06944638888888888,0.0,0.0,"(np.float64(0.166667), np.float64(0.166667))",0.99992,0.003415546157725812,0.5833333333333334,2,focal_equal_price
968,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
969,500000,6,0.5416666666666665,0.09375,0.0,0.0,"(np.float64(0.666667), np.float64(0.833333))",0.25,0.1502313031443329,0.4166666666666667,24999,cycling/asymmetric
970,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
971,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
972,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
973,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.666667), np.float64(0.166667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
974,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.833333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
975,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
976,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
977,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
978,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
979,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
980,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(1.0))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
981,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
982,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
983,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
984,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
985,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
986,500000,6,0.437715,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.333333))",0.25,0.13677798676647088,0.41666666666666663,12629,cycling/asymmetric
987,500000,6,0.6666666666666665,0.11111111111111113,0.0,0.0,"(np.float64(0.666667), np.float64(0.666667))",1.0,1.1102230246251565e-16,0.0,0,focal_equal_price
988,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
989,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
990,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
991,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
992,500000,6,0.5416666666666665,0.09375,0.0,0.0,"(np.float64(0.666667), np.float64(0.833333))",0.25,0.1502313031443329,0.4166666666666667,24999,cycling/asymmetric
993,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
994,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(1.0), np.float64(0.166667))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
995,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
996,500000,6,0.6666666666666665,0.11111111111111113,0.0,0.0,"(np.float64(0.666667), np.float64(0.666667))",1.0,1.1102230246251565e-16,0.0,0,focal_equal_price
997,500000,6,0.47223166666666666,0.09259250000000001,0.0,0.0,"(np.float64(1.0), np.float64(0.166667))",0.16668,0.2239534988873558,0.6666666666666666,25000,cycling/asymmetric
998,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
999,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
1000,500000,6,0.6666666666666665,0.11111111111111113,0.0,0.0,"(np.float64(0.666667), np.float64(0.666667))",1.0,1.1102230246251565e-16,0.0,0,focal_equal_price
